raphael
https://www.wikiart.org/en/raphael/tommaso-fedra-inghrami
https://www.wikiart.org/en/raphael/cupid-and-the-three-graces-1517
https://www.wikiart.org/en/raphael/psyche-presenting-venus-with-water-from-the-styx-1517
https://www.wikiart.org/en/raphael/psyche-received-on-olympus-detail-1517
https://www.wikiart.org/en/raphael/the-fall-on-the-road-to-calvary-1517
https://www.wikiart.org/en/raphael/madonna-della-sedia-1518
https://www.wikiart.org/en/raphael/ceiling-of-the-loggia-of-psyche-1518
https://www.wikiart.org/en/raphael/holy-family-known-as-the-grande-famille-of-francois-i-1518
https://www.wikiart.org/en/raphael/jacob-s-dream-1518
https://www.wikiart.org/en/raphael/joanna-of-aragon-1518
https://www.wikiart.org/en/raphael/kneeling-nude-woman
https://www.wikiart.org/en/raphael/moses-receiving-the-tablets-of-the-law-detail-1518
https://www.wikiart.org/en/raphael/portraits-of-leo-x-cardinal-luigi-de-rossi-and-giulio-de-medici-1518
https://www.wikiart.org/en/raphael/st-margaret-1518
https://www.wikiart.org/en/raphael/st-michael-overwhelming-the-demon-1518
https://www.wikiart.org/en/raphael/study-for-the-holy-family-1518
https://www.wikiart.org/en/raphael/the-holy-family-of-the-oak-tree
https://www.wikiart.org/en/raphael/the-virgin-of-the-rose
https://www.wikiart.org/en/raphael/vision-of-ezekiel-1518
https://www.wikiart.org/en/raphael/self-portrait-with-a-friend
https://www.wikiart.org/en/raphael/the-visitation
https://www.wikiart.org/en/raphael/the-serpent-the-cross
https://www.wikiart.org/en/raphael/isaac-and-rebecca-spied-upon-by-abimelech-1519
https://www.wikiart.org/en/raphael/jacob-s-encounter-with-rachel-1519
https://www.wikiart.org/en/raphael/moses-saved-from-the-water-1519
https://www.wikiart.org/en/raphael/scenes-from-the-life-of-david-1519
https://www.wikiart.org/en/raphael/the-creation-of-the-animals-1519
https://www.wikiart.org/en/raphael/the-judgment-of-solomon-1519
https://www.wikiart.org/en/raphael/the-separation-of-land-and-water-1519
https://www.wikiart.org/en/raphael/head-of-a-woman-1520
https://www.wikiart.org/en/raphael/portrait-of-a-young-woman
https://www.wikiart.org/en/raphael/st-john-the-baptist-in-the-desert-1520
https://www.wikiart.org/en/raphael/the-transfiguration-1520
https://www.wikiart.org/en/raphael/the-transfiguration-detail-1520
https://www.wikiart.org/en/raphael/the-transfiguration-detail-1520-1
https://www.wikiart.org/en/raphael/the-baptism-of-constantine
https://www.wikiart.org/en/raphael/the-battle-at-pons-milvius
https://www.wikiart.org/en/raphael/vision-of-the-cross
https://www.wikiart.org/en/raphael/birth-on-good-friday
https://www.wikiart.org/en/raphael/studies-for-the-transfiguration
